#  BK WIDE OPEN WEST GEOFEEDS 6-10-2022,,,
23.28.224.0/22,US,US-SC,Charleston
143.59.96.0/22,US,US-SC,Charleston
69.1.4.0/24,US,US-SC,Charleston
69.1.6.0/24,US,US-SC,Charleston
69.1.8.0/24,US,US-SC,Charleston
69.1.22.0/23,US,US-SC,Charleston
69.1.24.0/24,US,US-SC,Charleston
69.1.32.0/24,US,US-SC,Charleston
69.1.46.0/24,US,US-SC,Charleston
69.1.51.0/24,US,US-SC,Charleston
69.73.53.0/24,US,US-SC,Charleston
69.73.14.0/26,US,US-SC,Charleston
143.59.207.128/26,US,US-SC,Charleston
24.96.133.0/24,US,US-SC,Charleston
24.96.233.0/24,US,US-SC,Charleston
24.192.88.0/21,US,US-SC,Charleston
143.59.135.0/24,US,US-SC,Charleston
96.27.170.0/23,US,US-SC,Charleston
50.4.103.0/24,US,US-SC,Charleston
50.4.135.0/24,US,US-SC,Charleston
50.4.18.0/24,US,US-SC,Charleston
207.98.252.0/22,US,US-SC,Charleston
50.4.123.0/24,US,US-SC,Charleston
24.214.145.0/24,US,US-GA,Columbus
24.214.35.0/24,US,US-GA,Columbus
24.214.26.0/24,US,US-GA,Columbus
24.214.81.0/24,US,US-GA,Columbus
24.214.146.0/24,US,US-GA,Columbus
24.214.17.0/24,US,US-GA,Columbus
24.214.9.0/24,US,US-GA,Columbus
69.73.9.0/24,US,US-GA,Columbus
69.73.10.0/24,US,US-GA,Columbus
69.73.12.0/24,US,US-GA,Columbus
69.1.11.0/24,US,US-GA,Columbus
69.73.13.0/24,US,US-GA,Columbus
24.96.237.0/24,US,US-GA,Columbus
24.96.238.0/24,US,US-GA,Columbus
24.96.239.0/24,US,US-GA,Columbus
24.96.247.0/24,US,US-GA,Columbus
76.73.186.0/24,US,US-GA,Columbus
76.73.187.0/24,US,US-GA,Columbus
76.73.188.0/24,US,US-GA,Columbus
76.73.190.0/24,US,US-GA,Columbus
24.214.242.0/24,US,US-GA,Columbus
24.96.82.0/24,US,US-GA,Columbus
24.96.86.0/24,US,US-GA,Columbus
24.96.91.0/24,US,US-GA,Columbus
24.96.92.0/24,US,US-GA,Columbus
24.96.95.0/24,US,US-GA,Columbus
24.96.129.0/24,US,US-GA,Columbus
24.96.131.0/24,US,US-GA,Columbus
24.96.134.0/24,US,US-GA,Columbus
24.214.140.0/24,US,US-GA,Columbus
24.236.66.0/24,US,US-GA,Columbus
24.96.136.0/24,US,US-GA,Columbus
24.96.143.0/24,US,US-GA,Columbus
143.59.171.0/24,US,US-GA,Columbus
23.28.172.0/24,US,US-GA,Columbus
24.35.61.0/24,US,US-GA,Columbus
23.28.196.0/24,US,US-GA,Columbus
69.73.71.0/24,US,US-GA,Columbus
23.28.188.0/23,US,US-GA,Columbus
207.98.140.0/24,US,US-GA,Columbus
24.96.65.0/24,US,US-GA,Columbus
143.59.211.0/24,US,US-GA,Columbus
143.59.213.0/24,US,US-GA,Columbus
24.96.26.0/24,US,US-GA,Columbus
69.73.63.0/24,US,US-GA,Columbus
23.28.161.0/24,US,US-GA,Columbus
24.96.147.0/24,US,US-GA,Columbus
24.96.144.0/24,US,US-GA,Columbus
143.59.101.0/24,US,US-GA,Columbus
143.59.235.0/24,US,US-GA,Columbus
23.28.222.0/24,US,US-GA,Columbus
23.28.134.0/23,US,US-GA,Columbus
24.214.32.0/24,US,US-GA,Columbus
143.59.116.0/24,US,US-GA,Columbus
76.73.131.0/24,US,US-GA,Columbus
69.1.27.0/24,US,US-GA,Columbus
24.214.36.0/24,US,US-GA,Columbus
24.214.80.0/24,US,US-GA,Columbus
24.96.188.0/24,US,US-GA,Columbus
69.1.3.0/24,US,US-GA,Columbus
69.73.109.0/24,US,US-GA,Columbus
69.1.28.0/24,US,US-GA,Columbus
23.28.136.0/22,US,US-GA,Columbus
23.28.165.0/24,US,US-GA,Columbus
50.4.232.0/24,US,US-GA,Columbus
50.4.39.0/24,US,US-GA,Columbus
143.59.136.0/24,US,US-GA,Columbus
50.4.224.0/24,US,US-GA,Columbus
23.28.173.0/24,US,US-GA,Columbus
23.28.197.0/24,US,US-GA,Columbus
50.4.37.0/24,US,US-GA,Columbus
24.214.243.0/24,US,US-GA,Columbus
69.73.102.0/24,US,US-GA,Columbus
24.96.99.0/24,US,US-GA,Columbus
24.214.93.0/24,US,US-GA,Columbus
23.28.159.128/25,US,US-GA,Columbus
143.59.118.0/24,US,US-GA,Columbus
143.59.120.0/24,US,US-GA,Columbus
143.59.122.0/24,US,US-GA,Columbus
64.233.210.0/23,US,US-GA,Columbus
143.59.126.0/24,US,US-GA,Columbus
24.214.138.0/24,US,US-GA,Columbus
24.214.37.0/24,US,US-GA,Columbus
24.214.108.0/24,US,US-GA,Columbus
69.73.55.0/24,US,US-GA,Columbus
23.28.140.0/23,US,US-GA,Columbus
24.214.33.0/24,US,US-GA,Columbus
24.214.141.0/24,US,US-GA,Columbus
24.214.143.0/24,US,US-GA,Columbus
24.214.252.0/24,US,US-GA,Columbus
24.96.213.0/24,US,US-GA,Columbus
50.4.35.0/24,US,US-GA,Columbus
24.214.19.0/24,US,US-GA,Columbus
24.214.28.0/24,US,US-GA,Columbus
143.59.172.0/24,US,US-GA,Columbus
76.73.183.0/24,US,US-GA,Columbus
76.73.189.0/24,US,US-GA,Columbus
143.59.173.0/24,US,US-GA,Columbus
50.4.48.0/24,US,US-GA,Columbus
69.1.37.0/24,US,US-GA,Columbus
24.42.202.0/24,US,US-GA,Columbus
24.42.203.0/24,US,US-GA,Columbus
50.4.41.0/24,US,US-GA,Columbus
24.96.109.0/24,US,US-GA,Columbus
24.96.121.0/24,US,US-GA,Columbus
143.59.209.0/24,US,US-GA,Columbus
76.73.193.0/24,US,US-GA,Columbus
143.59.204.0/24,US,US-GA,Columbus
24.192.28.0/23,US,US-GA,Columbus
24.214.87.0/24,US,US-AL,Huntsville
24.96.4.0/23,US,US-AL,Huntsville
24.96.62.0/23,US,US-AL,Huntsville
24.96.72.0/22,US,US-AL,Huntsville
69.1.16.0/23,US,US-AL,Huntsville
69.1.20.0/24,US,US-AL,Huntsville
69.1.25.0/24,US,US-AL,Huntsville
69.1.41.0/24,US,US-AL,Huntsville
69.1.52.0/24,US,US-AL,Huntsville
69.1.54.0/24,US,US-AL,Huntsville
69.1.63.0/24,US,US-AL,Huntsville
69.73.22.0/24,US,US-AL,Huntsville
69.73.34.0/24,US,US-AL,Huntsville
69.73.37.0/24,US,US-AL,Huntsville
69.73.60.0/23,US,US-AL,Huntsville
69.73.69.0/24,US,US-AL,Huntsville
69.73.82.0/23,US,US-AL,Huntsville
69.73.84.0/23,US,US-AL,Huntsville
69.73.95.0/24,US,US-AL,Huntsville
69.73.97.0/24,US,US-AL,Huntsville
69.73.103.0/24,US,US-AL,Huntsville
143.59.168.0/24,US,US-AL,Huntsville
24.214.119.0/24,US,US-AL,Huntsville
24.35.49.0/24,US,US-AL,Huntsville
24.214.84.0/24,US,US-AL,Huntsville
67.149.227.0/24,US,US-AL,Huntsville
24.35.50.0/24,US,US-AL,Huntsville
24.35.60.0/24,US,US-AL,Huntsville
50.4.225.0/24,US,US-AL,Huntsville
74.199.116.0/22,US,US-AL,Huntsville
143.59.165.0/24,US,US-AL,Huntsville
216.186.150.0/23,US,US-AL,Huntsville
23.28.234.0/23,US,US-AL,Huntsville
76.73.156.0/23,US,US-AL,Huntsville
76.73.161.0/24,US,US-AL,Huntsville
76.73.162.0/24,US,US-AL,Huntsville
76.73.173.0/24,US,US-AL,Huntsville
76.73.174.0/23,US,US-AL,Huntsville
69.14.8.0/23,US,US-AL,Huntsville
207.98.148.0/24,US,US-AL,Huntsville
50.4.92.0/22,US,US-AL,Huntsville
50.4.228.0/24,US,US-AL,Huntsville
23.28.142.0/23,US,US-AL,Huntsville
143.59.170.0/24,US,US-AL,Huntsville
207.98.141.0/24,US,US-AL,Huntsville
23.28.194.0/24,US,US-AL,Huntsville
50.4.226.0/23,US,US-AL,Huntsville
24.192.96.0/22,US,US-AL,Huntsville
24.192.100.0/22,US,US-AL,Huntsville
50.4.136.0/22,US,US-AL,Huntsville
50.4.140.0/22,US,US-AL,Huntsville
24.214.27.0/24,US,US-TN,Knoxville
24.214.41.0/24,US,US-TN,Knoxville
50.4.229.0/24,US,US-TN,Knoxville
50.4.231.0/24,US,US-TN,Knoxville
69.1.58.0/24,US,US-TN,Knoxville
24.214.250.0/24,US,US-TN,Knoxville
23.28.220.0/24,US,US-TN,Knoxville
143.59.113.0/24,US,US-TN,Knoxville
69.14.212.0/24,US,US-TN,Knoxville
69.73.113.0/24,US,US-TN,Knoxville
69.73.114.0/24,US,US-TN,Knoxville
69.73.115.0/24,US,US-TN,Knoxville
207.98.234.0/24,US,US-TN,Knoxville
207.98.158.0/24,US,US-TN,Knoxville
50.4.40.0/24,US,US-TN,Knoxville
69.1.48.0/24,US,US-TN,Knoxville
50.4.47.0/24,US,US-TN,Knoxville
69.1.43.0/24,US,US-TN,Knoxville
69.1.50.0/24,US,US-TN,Knoxville
24.214.129.0/24,US,US-TN,Knoxville
24.214.130.0/24,US,US-TN,Knoxville
143.59.105.192/26,US,US-TN,Knoxville
23.28.159.0/26,US,US-TN,Knoxville
24.192.61.128/26,US,US-TN,Knoxville
216.186.133.0/24,US,US-TN,Knoxville
216.186.156.0/24,US,US-TN,Knoxville
23.28.250.0/24,US,US-TN,Knoxville
69.73.47.0/24,US,US-TN,Knoxville
69.1.47.0/24,US,US-TN,Knoxville
69.73.57.0/24,US,US-TN,Knoxville
24.192.32.0/21,US,US-TN,Knoxville
143.59.106.0/24,US,US-TN,Knoxville
50.4.51.0/24,US,US-TN,Knoxville
76.73.176.0/24,US,US-TN,Knoxville
50.4.55.0/24,US,US-TN,Knoxville
76.73.144.0/24,US,US-TN,Knoxville
69.73.86.0/24,US,US-TN,Knoxville
50.4.50.0/24,US,US-TN,Knoxville
67.149.29.0/24,US,US-TN,Knoxville
69.73.26.0/24,US,US-FL,Panama City
69.1.7.0/25,US,US-FL,Panama City
24.96.21.0/24,US,US-FL,Panama City
24.96.69.0/24,US,US-FL,Pinellas
24.214.211.0/24,US,US-FL,Pinellas
24.96.193.0/24,US,US-FL,Pinellas
24.96.70.0/24,US,US-FL,Pinellas
24.96.248.0/24,US,US-FL,Pinellas
24.96.59.0/24,US,US-FL,Pinellas
23.28.233.0/24,US,US-FL,Pinellas
24.96.234.0/24,US,US-FL,Pinellas
24.96.90.0/24,US,US-FL,Pinellas
24.96.115.0/24,US,US-FL,Pinellas
24.96.78.0/24,US,US-FL,Pinellas
24.96.77.0/24,US,US-FL,Pinellas
24.96.100.0/24,US,US-FL,Pinellas
24.96.113.0/24,US,US-FL,Pinellas
24.96.24.0/24,US,US-FL,Pinellas
24.96.114.0/24,US,US-FL,Pinellas
24.96.79.0/24,US,US-FL,Pinellas
24.96.36.0/24,US,US-FL,Pinellas
24.96.71.0/24,US,US-FL,Pinellas
24.96.37.0/24,US,US-FL,Pinellas
24.96.16.0/24,US,US-FL,Pinellas
24.96.38.0/24,US,US-FL,Pinellas
24.96.44.0/24,US,US-FL,Pinellas
24.96.67.0/24,US,US-FL,Pinellas
24.42.165.0/24,US,US-FL,Pinellas
24.96.12.0/24,US,US-FL,Pinellas
69.14.238.0/24,US,US-FL,Pinellas
69.73.92.0/24,US,US-FL,Pinellas
24.192.120.0/24,US,US-FL,Pinellas
24.192.239.0/24,US,US-FL,Pinellas
24.236.97.0/24,US,US-FL,Pinellas
143.59.233.0/24,US,US-FL,Pinellas
143.59.217.0/24,US,US-FL,Pinellas
24.96.76.0/24,US,US-FL,Pinellas
24.35.41.0/24,US,US-FL,Pinellas
24.35.14.0/24,US,US-FL,Pinellas
143.59.93.0/24,US,US-FL,Pinellas
96.27.100.0/24,US,US-FL,Pinellas
67.149.211.0/24,US,US-FL,Pinellas
207.98.177.0/24,US,US-FL,Pinellas
24.96.123.0/24,US,US-FL,Pinellas
24.96.124.0/24,US,US-FL,Pinellas
24.96.230.0/24,US,US-FL,Pinellas
24.96.49.0/24,US,US-FL,Pinellas
69.73.72.0/24,US,US-FL,Pinellas
69.73.73.0/24,US,US-FL,Pinellas
69.73.74.0/24,US,US-FL,Pinellas
69.73.75.0/24,US,US-FL,Pinellas
69.73.76.0/24,US,US-FL,Pinellas
69.73.77.0/24,US,US-FL,Pinellas
69.73.78.0/24,US,US-FL,Pinellas
69.73.79.0/24,US,US-FL,Pinellas
69.73.80.0/24,US,US-FL,Pinellas
69.73.81.0/24,US,US-FL,Pinellas
69.73.123.0/24,US,US-FL,Pinellas
74.199.95.0/24,US,US-FL,Pinellas
143.59.216.0/24,US,US-FL,Pinellas
24.35.28.0/24,US,US-FL,Pinellas
24.96.105.0/24,US,US-FL,Pinellas
50.4.184.0/22,US,US-FL,Pinellas
207.98.183.0/24,US,US-FL,Pinellas
24.236.110.0/23,US,US-FL,Pinellas
24.35.24.0/24,US,US-FL,Pinellas
23.28.223.0/24,US,US-FL,Pinellas
23.28.243.0/24,US,US-FL,Pinellas
24.96.10.0/24,US,US-FL,Pinellas
24.35.62.0/24,US,US-FL,Pinellas
50.4.188.0/22,US,US-FL,Pinellas
207.98.196.0/23,US,US-FL,Pinellas
207.98.198.0/23,US,US-FL,Pinellas
24.214.47.0/24,US,US-FL,Pinellas
24.214.86.0/24,US,US-FL,Pinellas
24.236.123.0/24,US,US-FL,Pinellas
24.236.80.0/24,US,US-FL,Pinellas
24.236.82.0/23,US,US-FL,Pinellas
24.42.175.0/24,US,US-FL,Pinellas
24.236.85.0/24,US,US-FL,Pinellas
207.98.168.0/24,US,US-FL,Pinellas
207.98.176.0/24,US,US-FL,Pinellas
24.96.20.0/24,US,US-FL,Pinellas
24.96.56.0/24,US,US-FL,Pinellas
216.186.157.0/24,US,US-FL,Pinellas
143.59.236.0/24,US,US-FL,Pinellas
143.59.234.0/24,US,US-FL,Pinellas
24.42.198.0/24,US,US-FL,Pinellas
143.59.215.0/24,US,US-FL,Pinellas
24.42.151.0/24,US,US-FL,Pinellas
24.35.38.0/24,US,US-FL,Pinellas
76.73.149.128/25,US,US-FL,Pinellas
23.28.207.0/24,US,US-FL,Pinellas
67.149.86.0/24,US,US-FL,Pinellas
50.4.134.0/24,US,US-FL,Pinellas
64.233.221.0/24,US,US-FL,Pinellas
72.15.79.0/24,US,US-FL,Pinellas
50.4.52.0/23,US,US-FL,Pinellas
24.42.192.0/24,US,US-FL,Pinellas
24.96.120.0/24,US,US-FL,Pinellas
207.98.184.0/24,US,US-FL,Pinellas
24.35.27.0/24,US,US-FL,Pinellas
143.59.82.0/24,US,US-FL,Pinellas
23.28.166.0/24,US,US-FL,Pinellas
143.59.141.0/24,US,US-FL,Pinellas
69.73.101.0/24,US,US-FL,Pinellas
24.96.201.0/24,US,US-FL,Pinellas
24.96.202.0/24,US,US-FL,Pinellas
24.96.203.0/24,US,US-FL,Pinellas
24.96.204.0/24,US,US-FL,Pinellas
24.96.205.0/24,US,US-FL,Pinellas
24.96.206.0/24,US,US-FL,Pinellas
24.96.241.0/24,US,US-FL,Pinellas
24.96.242.0/24,US,US-FL,Pinellas
69.73.94.0/24,US,US-FL,Pinellas
24.42.221.0/24,US,US-FL,Pinellas
69.14.239.0/24,US,US-FL,Pinellas
24.192.238.0/24,US,US-FL,Pinellas
96.27.179.0/24,US,US-FL,Pinellas
143.59.232.0/24,US,US-FL,Pinellas
143.59.223.0/24,US,US-FL,Pinellas
24.96.50.0/24,US,US-FL,Pinellas
23.28.170.0/24,US,US-FL,Pinellas
24.35.44.0/24,US,US-FL,Pinellas
143.59.197.0/24,US,US-FL,Pinellas
74.199.42.0/23,US,US-FL,Pinellas
24.96.13.0/24,US,US-FL,Pinellas
74.199.76.0/24,US,US-FL,Pinellas
50.4.234.0/24,US,US-FL,Pinellas
96.27.119.0/24,US,US-FL,Pinellas
207.98.174.0/23,US,US-FL,Pinellas
96.27.76.0/22,US,US-FL,Pinellas
74.199.22.0/24,US,US-FL,Pinellas
24.96.46.0/24,US,US-FL,Pinellas
50.4.33.0/24,US,US-FL,Pinellas
207.98.179.0/24,US,US-FL,Pinellas
24.236.88.0/24,US,US-FL,Pinellas
24.236.89.0/24,US,US-FL,Pinellas
24.214.44.0/24,US,US-FL,Pinellas
24.214.49.0/24,US,US-FL,Pinellas
24.192.108.0/23,US,US-FL,Pinellas
24.214.253.0/24,US,US-FL,Pinellas
24.96.3.0/24,US,US-FL,Pinellas
24.96.106.0/24,US,US-FL,Pinellas
24.192.237.0/24,US,US-FL,Pinellas
69.73.90.0/24,US,US-FL,Pinellas
74.199.93.0/24,US,US-FL,Pinellas
143.59.238.0/24,US,US-FL,Pinellas
143.59.237.0/24,US,US-FL,Pinellas
143.59.222.0/24,US,US-FL,Pinellas
24.96.34.0/24,US,US-FL,Pinellas
24.96.27.0/24,US,US-FL,Pinellas
69.73.111.0/24,US,US-FL,Pinellas
24.35.37.0/24,US,US-FL,Pinellas
50.4.177.0/24,US,US-FL,Pinellas
24.192.224.0/23,US,US-FL,Pinellas
72.15.73.0/24,US,US-FL,Pinellas
23.28.214.0/23,US,US-FL,Pinellas
67.149.118.0/23,US,US-FL,Pinellas
96.27.116.0/24,US,US-FL,Pinellas
50.4.38.0/24,US,US-GA,West Point
24.96.40.0/24,US,US-GA,West Point
143.59.142.0/24,US,US-GA,West Point
96.27.214.0/24,US,US-GA,West Point
24.214.60.0/24,US,US-GA,West Point
24.96.214.0/24,US,US-GA,West Point
24.96.217.0/24,US,US-GA,West Point
96.27.121.0/24,US,US-GA,West Point
24.214.247.0/24,US,US-GA,West Point
24.42.154.0/24,US,US-GA,West Point
24.214.10.0/24,US,US-GA,West Point
24.214.187.128/25,US,US-GA,West Point
24.214.8.0/24,US,US-GA,West Point
67.149.81.0/24,US,US-GA,West Point
24.214.187.0/25,US,US-GA,West Point
69.1.13.0/24,US,US-GA,West Point
24.214.16.0/24,US,US-GA,West Point
24.96.215.0/24,US,US-GA,West Point
74.199.112.0/22,US,US-GA,Columbus
24.96.126.0/24,US,US-GA,Columbus
24.96.127.0/24,US,US-GA,Columbus
24.42.213.0/24,US,US-GA,Columbus
24.96.207.0/24,US,US-GA,Columbus
24.42.171.0/24,US,US-GA,Columbus
24.42.172.0/24,US,US-GA,Columbus
24.42.173.0/24,US,US-GA,Columbus
24.42.174.0/24,US,US-GA,Columbus
24.42.170.0/24,US,US-GA,Columbus
24.42.226.0/23,US,US-GA,Columbus
67.149.204.0/23,US,US-GA,Columbus
143.59.110.0/24,US,US-AL,Huntsville
24.42.159.0/24,US,US-AL,Huntsville
24.96.250.0/24,US,US-AL,Huntsville
24.42.137.0/24,US,US-AL,Huntsville
24.42.147.0/24,US,US-AL,Huntsville
24.42.148.0/23,US,US-AL,Huntsville
24.42.169.0/24,US,US-AL,Huntsville
24.42.181.0/24,US,US-AL,Huntsville
24.42.182.0/23,US,US-AL,Huntsville
24.42.184.0/24,US,US-AL,Huntsville
24.42.187.0/24,US,US-AL,Huntsville
24.42.188.0/24,US,US-AL,Huntsville
24.42.190.0/23,US,US-AL,Huntsville
24.42.193.0/24,US,US-AL,Huntsville
24.42.196.0/23,US,US-AL,Huntsville
24.42.199.0/24,US,US-AL,Huntsville
24.42.200.0/24,US,US-AL,Huntsville
24.42.205.0/24,US,US-AL,Huntsville
24.42.206.0/23,US,US-AL,Huntsville
24.42.211.0/24,US,US-AL,Huntsville
24.42.212.0/24,US,US-AL,Huntsville
24.42.219.0/24,US,US-AL,Huntsville
24.42.225.0/24,US,US-AL,Huntsville
24.96.6.0/23,US,US-AL,Huntsville
24.96.9.0/24,US,US-AL,Huntsville
24.96.14.0/23,US,US-AL,Huntsville
24.96.18.0/23,US,US-AL,Huntsville
24.96.23.0/24,US,US-AL,Huntsville
24.96.33.0/24,US,US-AL,Huntsville
24.96.42.0/24,US,US-AL,Huntsville
24.96.51.0/24,US,US-AL,Huntsville
24.96.53.0/24,US,US-AL,Huntsville
24.96.64.0/24,US,US-AL,Huntsville
24.96.87.0/24,US,US-AL,Huntsville
24.96.98.0/24,US,US-AL,Huntsville
24.96.140.0/23,US,US-AL,Huntsville
24.96.148.0/23,US,US-AL,Huntsville
24.96.180.0/24,US,US-AL,Huntsville
24.96.183.0/24,US,US-AL,Huntsville
69.73.33.0/24,US,US-AL,Huntsville
24.96.117.0/24,US,US-AL,Huntsville
24.96.118.0/24,US,US-AL,Huntsville
24.96.122.0/24,US,US-AL,Huntsville
24.96.125.0/24,US,US-AL,Huntsville
24.96.130.0/24,US,US-AL,Huntsville
24.96.151.0/24,US,US-AL,Huntsville
24.96.155.0/24,US,US-AL,Huntsville
24.96.157.0/24,US,US-AL,Huntsville
24.96.158.0/23,US,US-AL,Huntsville
24.96.160.0/23,US,US-AL,Huntsville
24.96.171.0/24,US,US-AL,Huntsville
24.96.172.0/23,US,US-AL,Huntsville
24.96.175.0/24,US,US-AL,Huntsville
24.96.181.0/24,US,US-AL,Huntsville
24.96.184.0/24,US,US-AL,Huntsville
24.96.197.0/24,US,US-AL,Huntsville
24.96.222.0/24,US,US-AL,Huntsville
24.96.228.0/24,US,US-AL,Huntsville
24.96.232.0/24,US,US-AL,Huntsville
24.96.235.0/24,US,US-AL,Huntsville
24.96.244.0/23,US,US-AL,Huntsville
24.214.11.0/24,US,US-AL,Huntsville
24.214.15.0/24,US,US-AL,Huntsville
24.214.18.0/24,US,US-AL,Huntsville
24.214.22.0/24,US,US-AL,Huntsville
24.214.23.0/24,US,US-AL,Huntsville
24.214.54.0/24,US,US-AL,Huntsville
24.214.76.0/24,US,US-AL,Huntsville
143.59.114.192/26,US,US-AL,Huntsville
143.59.13.0/24,US,US-AL,Huntsville
23.28.128.0/22,US,US-FL,Pinellas
24.236.112.0/24,US,US-FL,Pinellas
24.35.33.0/24,US,US-FL,Pinellas
23.28.132.0/23,US,US-FL,Pinellas
69.73.54.192/26,US,US-FL,Pinellas
143.59.83.0/24,US,US-FL,Pinellas
23.28.245.0/24,US,US-FL,Pinellas
69.1.19.0/24,US,US-FL,Pinellas
50.4.44.0/23,US,US-FL,Pinellas
# ASTOUND ,,,
# BREEZELINE,,,
